id,asking_price,body_corp,internal_m2,balcony_m2,beds,suburb,livability,condition,has_cladding,travel_time_mins,sold_date,has_parking,has_storage,has_solar,north_facing,near_shops,outdoor_space,label
16777,828000,2067,118,9.9,3,St Kilda,20,good,False,25,,False,False,False,False,False,,0
15793,491000,2455,81,9.9,1,Richmond,16,new,False,21,,,True,False,False,False,False,0
16093,447000,2760,69,8.0,1,Box Hill,14,good,False,18,,False,True,False,False,True,,1
6873,677000,1914,105,8.0,2,Brunswick,12,good,False,11,,True,True,False,False,True,False,0
15256,621000,1807,71,1.9,1,Balwyn,22,good,False,28,,False,False,False,False,True,True,0
4986,540000,2517,67,0.2,1,Carlton,18,good,False,5,,False,False,False,False,False,False,0
14817,750000,1207,141,14.5,3,Melbourne CBD,15,good,False,7,,True,False,,True,True,False,0
122,506000,490,75,6.4,1,St Kilda,20,new,False,5,,True,,False,True,,,0
2610,630000,1631,112,6.8,2,Footscray,10,good,False,18,,True,False,True,True,True,True,0
15868,681000,3964,131,12.3,3,Balwyn,22,good,False,40,,True,False,False,False,True,False,0
19512,377000,2113,97,15.7,2,Geelong,11,good,False,90,,False,False,True,False,True,False,0
15759,613000,2326,120,14.2,3,Sunbury,9,needs TLC,False,50,,True,True,False,,True,False,0
6219,744000,1285,116,11.4,3,Balwyn,22,good,False,42,,False,True,False,False,True,False,0
7173,348000,2837,81,6.3,1,Sunbury,9,good,False,50,,True,,False,False,True,True,0
13458,598000,1410,83,14.2,2,Carlton,18,good,False,9,,False,False,False,False,True,False,1
954,506000,2978,76,4.3,1,Melbourne CBD,15,good,True,19,,True,True,False,False,False,,0
16367,671000,3859,140,11.0,4,Geelong,11,new,False,88,,True,False,False,True,False,True,0
16692,871000,2708,129,12.6,4,Richmond,16,needs TLC,False,5,,False,True,True,False,False,False,0
4194,758000,2072,116,9.1,3,Footscray,10,new,False,16,,False,True,False,True,True,False,0
6699,683000,1991,86,10.2,2,Melbourne CBD,15,good,False,5,,True,False,True,False,True,False,0
15495,572000,1343,84,6.0,2,Box Hill,14,good,False,31,,True,False,False,True,True,True,0
8158,624000,1429,115,14.0,3,Geelong,11,good,False,70,,True,False,False,False,True,False,0
4822,674000,2236,84,1.4,2,Footscray,10,good,False,7,,True,True,False,False,True,True,0
10326,751000,2933,113,10.0,3,Richmond,16,good,False,21,,,True,False,False,True,False,0
11766,869000,2388,129,12.2,4,Brunswick,12,new,False,20,,False,True,False,False,False,False,0
2541,1027000,2830,123,3.1,4,Carlton,18,good,False,18,,True,True,,False,True,,0
5307,521000,1598,67,10.0,1,Richmond,16,new,False,23,,True,True,,False,True,True,0
1271,705000,2395,91,7.1,3,St Kilda,20,good,False,5,,True,True,False,False,True,False,0
5246,647000,3516,110,11.9,3,Werribee,8,good,False,46,,True,True,True,False,True,,1
16291,312000,885,79,3.5,1,Geelong,11,good,False,84,,True,True,False,False,True,True,0
1692,490000,1481,85,6.0,2,Box Hill,14,good,False,25,,True,False,True,False,False,True,0
19669,837000,2657,142,15.2,4,Werribee,8,good,False,29,,False,True,True,False,True,False,0
18051,604000,1122,88,8.6,2,Box Hill,14,needs TLC,False,31,,False,True,False,False,,False,0
16161,531000,734,95,7.9,2,Werribee,8,new,False,28,,True,False,True,False,True,False,0
2728,713000,3132,126,15.8,3,Balwyn,22,needs TLC,False,11,,True,True,True,False,True,True,0
9602,297000,2992,80,8.9,1,Geelong,11,new,False,84,,True,False,False,False,False,True,0
18617,364000,1932,94,2.2,2,Geelong,11,new,False,55,,False,False,False,True,True,False,1
14432,775000,1886,111,14.4,3,Carlton,18,new,False,5,,False,True,False,False,False,False,0
13766,683000,3235,99,7.9,2,Melbourne CBD,15,good,False,16,,False,False,False,True,True,True,0
14069,633000,2256,87,20.2,2,St Kilda,20,new,False,19,,True,False,False,,True,True,0
2975,732000,758,127,11.7,3,Richmond,16,new,False,15,,True,False,True,False,True,,0
7370,709000,3199,107,13.5,3,Richmond,16,needs TLC,False,12,,True,False,False,False,False,True,0
7975,571000,2218,136,18.7,4,Geelong,11,new,False,41,,True,True,False,False,False,True,0
17185,671000,2060,98,1.5,2,Richmond,16,new,False,28,,False,False,False,True,,False,1
2046,638000,2604,101,14.3,2,Richmond,16,new,False,16,,True,True,True,False,False,False,1
4978,362000,1553,82,14.9,2,Geelong,11,new,False,60,,,True,False,False,True,True,0
7122,727000,1349,139,8.0,4,Werribee,8,good,False,47,,True,,True,True,True,False,1
13632,796000,1323,139,13.1,4,Werribee,8,new,False,41,,True,True,False,,False,True,0
15547,867000,2219,123,15.0,4,Werribee,8,good,False,20,,False,False,False,True,False,False,0
2737,684000,3010,95,11.6,2,Richmond,16,good,False,6,,True,False,False,False,True,False,0
17585,776000,2030,114,13.9,3,Brunswick,12,good,False,20,,True,True,,False,False,False,0
1209,663000,2503,110,11.4,2,Balwyn,22,needs TLC,False,30,,True,True,False,True,False,True,0
17061,590000,2699,142,16.5,4,Geelong,11,good,False,90,,True,True,False,False,,False,0
8328,601000,2244,100,8.8,2,Balwyn,22,new,False,5,,True,False,False,False,True,False,0
6849,492000,2936,60,7.9,1,Melbourne CBD,15,good,False,5,,True,,True,False,False,True,0
14637,664000,1727,96,10.2,2,Brunswick,12,new,False,7,,False,True,True,,,,0
10419,621000,1385,85,11.0,2,Richmond,16,good,False,12,,True,True,False,,False,True,0
10600,541000,2049,85,23.3,2,Sunbury,9,new,False,40,,,False,False,False,False,True,0
15506,616000,2512,105,7.0,2,Box Hill,14,needs TLC,False,25,,True,False,False,False,True,,0
13069,631000,1551,92,17.5,2,Carlton,18,needs TLC,False,15,,False,False,False,True,True,False,0
1091,612000,775,87,12.0,1,Carlton,18,good,False,5,,True,False,False,,True,True,0
3121,554000,412,123,11.5,3,Geelong,11,good,False,60,,True,False,False,False,True,True,0
12767,593000,2841,97,4.9,2,Box Hill,14,new,False,23,,,,False,False,True,False,0
10481,685000,955,75,9.4,2,Carlton,18,good,False,29,,True,False,True,True,True,False,0
11545,642000,3204,98,1.2,2,Footscray,10,new,False,41,,True,True,False,False,True,,0
1534,481000,2430,98,13.1,2,Sunbury,9,good,False,52,,True,False,False,False,False,False,0
8064,698000,1786,96,13.9,2,Richmond,16,good,False,17,,False,False,False,False,True,False,0
1412,294000,2971,81,9.1,1,Geelong,11,needs TLC,False,70,,False,True,False,True,True,True,0
9991,663000,1780,101,13.2,2,Carlton,18,new,False,26,,True,False,False,,True,True,0
7922,557000,1722,79,0.4,1,Brunswick,12,new,True,5,,False,True,False,False,,False,0
3201,790000,3151,109,6.4,3,St Kilda,20,needs TLC,False,5,,True,False,True,,True,True,0
11051,629000,2459,87,5.8,2,Footscray,10,good,False,30,,False,True,True,False,False,False,0
2615,817000,2486,133,19.5,4,St Kilda,20,new,False,5,,False,False,False,False,False,False,0
13720,653000,1696,106,18.0,3,Werribee,8,new,False,46,,False,False,False,False,True,False,0
16934,776000,1669,113,26.7,3,Melbourne CBD,15,new,False,28,,True,False,False,True,True,False,0
2547,642000,2147,92,4.9,2,Carlton,18,good,False,5,,True,True,False,False,True,True,0
12595,352000,1328,72,8.4,1,Geelong,11,needs TLC,True,52,,False,False,True,True,True,True,0
9738,493000,991,92,3.1,2,Werribee,8,good,False,58,,False,,,False,True,True,0
16399,747000,2091,82,11.2,2,Footscray,10,new,False,23,,True,False,False,True,True,False,0
11546,787000,2377,127,7.0,4,Balwyn,22,new,False,5,,False,,False,,True,False,0
2665,552000,2172,116,19.8,3,Geelong,11,good,False,73,,False,False,False,True,False,True,0
14302,736000,2884,117,4.8,3,Box Hill,14,needs TLC,False,29,,False,,False,True,,True,0
13207,803000,1381,130,5.5,3,Richmond,16,needs TLC,False,8,,True,False,False,,True,,0
10269,761000,2429,126,11.8,3,Melbourne CBD,15,good,False,21,,False,True,False,,True,False,0
1458,518000,2772,73,0.9,1,Footscray,10,needs TLC,False,12,,False,False,False,,True,,0
3589,660000,1377,107,7.8,2,Box Hill,14,needs TLC,False,21,,True,False,False,False,True,False,0
7703,590000,3128,114,13.0,3,Geelong,11,good,False,66,,True,False,False,False,False,,0
16355,573000,2032,65,8.8,1,Carlton,18,new,False,10,,False,True,False,False,True,False,0
5549,629000,3421,121,3.6,2,Richmond,16,good,False,16,,True,False,False,True,,True,0
19722,707000,2606,95,13.6,2,Melbourne CBD,15,new,False,10,,True,False,,,True,False,0
6053,670000,2960,97,0.6,2,Box Hill,14,needs TLC,False,20,,False,False,False,False,True,,0
10697,791000,751,105,7.1,3,Carlton,18,good,True,5,,True,True,,True,True,True,0
13618,469000,2064,69,1.1,1,Brunswick,12,new,False,15,,True,False,False,False,True,False,0
12043,616000,194,96,13.7,2,Brunswick,12,good,False,26,,,False,True,,True,True,0
17285,628000,2430,82,6.5,1,Balwyn,22,new,False,7,,False,False,False,True,True,False,0
10533,602000,1571,82,4.8,2,Box Hill,14,new,False,20,,True,False,True,True,True,True,0
18779,753000,2083,104,6.3,3,Footscray,10,new,False,33,,,True,False,True,,False,0
2951,768000,2684,132,13.0,4,Werribee,8,good,False,50,,False,False,False,False,False,False,0
7860,638000,500,103,2.2,2,St Kilda,20,good,False,14,,True,True,False,False,False,True,0
1394,625000,3933,93,16.1,2,Box Hill,14,new,False,21,,True,True,False,True,True,True,0
13145,600000,3231,101,8.0,2,Brunswick,12,needs TLC,False,5,,True,True,False,False,True,False,0
16932,794000,2030,122,6.3,3,Richmond,16,good,False,5,,False,True,False,False,,False,0
12105,663000,2286,107,9.5,2,Melbourne CBD,15,good,False,19,,False,True,False,False,True,True,0
6848,576000,761,101,4.7,2,Box Hill,14,good,False,21,,True,True,False,True,False,True,0
7078,645000,2361,90,9.4,2,Melbourne CBD,15,needs TLC,False,17,,False,,False,True,True,True,0
3015,493000,2184,75,3.4,1,Richmond,16,new,False,11,,False,False,False,True,True,False,0
17383,386000,2416,104,6.2,2,Geelong,11,good,False,53,,,True,False,True,False,True,0
16633,472000,3044,102,11.2,1,Werribee,8,good,False,23,,False,True,False,False,True,True,0
12278,692000,2465,124,11.2,3,Balwyn,22,needs TLC,False,10,,False,False,False,False,False,True,0
18634,505000,663,97,10.8,2,Sunbury,9,needs TLC,False,34,,True,False,True,True,True,False,0
16182,633000,930,84,3.4,2,St Kilda,20,good,False,17,,False,True,False,True,True,True,0
5643,697000,1570,89,8.5,3,St Kilda,20,good,True,23,,True,True,False,False,True,True,0
13060,625000,2249,90,12.1,2,Carlton,18,good,False,29,,True,False,True,False,True,False,0
5113,898000,2832,142,12.5,4,Brunswick,12,needs TLC,False,32,,False,True,False,False,False,True,0
13120,889000,2277,134,4.6,4,Melbourne CBD,15,good,False,6,,,False,False,False,True,False,0
1768,684000,2115,102,7.0,2,Balwyn,22,new,False,12,,False,False,,False,,,0
7901,520000,1367,63,7.6,1,Footscray,10,needs TLC,False,7,,True,False,False,,False,True,0
17268,516000,1782,87,10.6,1,Footscray,10,needs TLC,False,24,,True,False,False,False,True,False,0
19877,530000,2522,104,12.8,2,Sunbury,9,needs TLC,False,59,,True,False,False,False,False,True,0
10625,651000,2524,100,12.2,2,Footscray,10,new,False,23,,True,True,,False,True,False,0
10449,417000,3219,72,5.2,1,Werribee,8,needs TLC,False,58,,False,True,False,False,True,True,0
15492,658000,2445,85,5.9,2,Melbourne CBD,15,good,False,19,,True,False,False,False,False,True,0
15905,466000,2438,84,6.1,2,Sunbury,9,good,False,61,,False,,False,False,True,True,0
10580,637000,1145,99,12.2,2,Richmond,16,needs TLC,False,28,,False,False,True,False,True,False,0
17762,773000,4735,116,10.6,3,Footscray,10,good,False,5,,True,False,False,False,False,False,0
16369,865000,1798,150,9.2,4,Melbourne CBD,15,good,False,17,,True,False,True,True,True,True,0
19437,648000,2668,92,5.3,2,Box Hill,14,needs TLC,False,17,,True,,False,True,True,True,0
9708,564000,1983,88,4.4,1,Footscray,10,needs TLC,False,23,,False,True,False,,False,True,0
5467,515000,3066,68,7.8,1,St Kilda,20,needs TLC,False,18,,False,False,False,False,False,False,0
17922,422000,2762,97,9.4,2,Sunbury,9,good,False,47,,False,True,False,False,True,True,0
16181,696000,2278,94,3.9,2,Melbourne CBD,15,needs TLC,False,5,,True,True,False,False,True,False,0
19519,479000,2451,92,9.2,3,Geelong,11,good,True,87,,True,False,False,,True,True,0
17757,726000,2214,105,15.1,2,Brunswick,12,new,False,5,,False,False,False,False,False,True,0
15304,629000,2375,101,7.0,2,Footscray,10,good,False,15,,True,,True,False,True,True,0
17863,685000,2396,100,7.2,2,Carlton,18,good,False,5,,True,False,False,False,False,False,0
13109,756000,2544,124,13.7,3,Melbourne CBD,15,good,False,18,,True,True,False,False,True,False,0
4689,761000,2092,128,8.2,4,Werribee,8,needs TLC,False,33,,False,False,False,True,True,False,0
3985,836000,2542,131,14.2,3,Carlton,18,new,False,5,,True,False,False,False,True,False,0
19395,573000,1914,85,3.9,1,Footscray,10,good,False,39,,True,True,False,,,False,0
1003,736000,3372,130,6.3,3,St Kilda,20,good,False,13,,True,False,False,False,True,,0
1062,628000,1252,89,10.1,2,Box Hill,14,new,False,27,,True,,False,False,True,False,0
8622,760000,3485,126,10.2,4,Balwyn,22,good,False,36,,False,False,True,True,False,True,0
14122,486000,2662,57,4.4,1,Carlton,18,good,False,18,,True,False,False,False,True,True,0
18035,846000,2677,123,22.3,4,Brunswick,12,needs TLC,False,21,,True,False,False,False,,False,0
13798,777000,3107,104,8.2,3,Melbourne CBD,15,new,False,28,,True,False,False,False,True,False,0
7140,578000,2395,106,10.8,2,Werribee,8,needs TLC,False,18,,True,True,False,False,True,True,0
5171,513000,1661,129,7.4,4,Geelong,11,needs TLC,False,84,,False,,True,False,True,True,0
9694,567000,2637,64,4.3,1,Richmond,16,good,False,5,,False,,False,,True,True,0
13797,698000,1618,84,12.9,3,Sunbury,9,good,False,47,,False,False,False,,True,False,0
11645,565000,3591,110,3.4,2,Box Hill,14,good,True,33,,True,False,False,False,True,False,0
4672,585000,2738,91,12.8,2,Box Hill,14,good,False,16,,,,False,False,,True,0
10787,589000,1584,75,3.1,1,St Kilda,20,good,False,16,,True,False,False,False,True,True,0
4294,699000,2047,103,7.8,2,St Kilda,20,needs TLC,False,25,,False,True,False,False,True,False,0
4166,883000,1263,103,12.2,3,Carlton,18,new,False,5,,True,True,False,True,True,False,0
15623,550000,3015,72,20.7,1,Box Hill,14,good,False,30,,False,True,False,True,False,True,0
11831,306000,2280,81,15.6,1,Geelong,11,good,False,72,,True,False,False,True,True,True,0
10744,684000,2173,93,2.0,2,Carlton,18,good,False,12,,False,,False,True,True,False,0
8930,603000,1513,86,5.6,2,Balwyn,22,needs TLC,False,5,,True,True,False,False,True,False,0
10430,642000,2213,107,10.5,3,Balwyn,22,new,False,18,,False,,False,True,False,True,0
2147,537000,2957,82,3.5,2,Sunbury,9,needs TLC,True,35,,False,False,False,False,True,True,0
5735,540000,2798,86,5.1,2,Footscray,10,good,False,24,,False,False,False,,False,True,0
19898,740000,2766,104,1.6,2,Melbourne CBD,15,good,False,21,,True,False,False,True,True,False,0
2663,712000,1106,86,2.8,2,Melbourne CBD,15,needs TLC,False,9,,False,False,False,True,True,True,0
14606,688000,2509,92,0.6,2,Box Hill,14,new,False,32,,True,False,True,False,True,True,0
19279,444000,2306,59,3.1,1,Box Hill,14,new,False,29,,,False,False,False,True,False,0
19033,602000,2022,82,14.1,2,Brunswick,12,new,False,24,,True,False,False,False,False,,0
19408,763000,3197,91,18.8,3,Richmond,16,needs TLC,False,6,,True,True,True,False,True,False,0
8361,597000,1903,69,6.8,2,Richmond,16,needs TLC,False,5,,True,False,False,True,True,False,0
587,612000,3843,94,14.6,2,Richmond,16,new,False,19,,False,False,True,False,False,True,0
10106,649000,0,106,1.8,3,Sunbury,9,good,False,32,,False,False,False,False,True,True,0
17002,645000,1305,101,7.3,2,Box Hill,14,new,False,32,,False,False,False,True,False,True,0
3195,648000,2392,77,0.9,2,Balwyn,22,good,False,19,,,,False,False,True,False,0
17227,278000,1966,82,8.3,1,Geelong,11,needs TLC,False,78,,True,False,False,False,True,True,0
2954,622000,1975,140,16.7,3,Werribee,8,good,False,44,,True,False,True,False,True,True,1
2267,744000,1265,107,9.1,3,Box Hill,14,needs TLC,False,5,,True,False,False,False,True,True,0
9445,812000,586,137,10.2,3,Brunswick,12,good,False,32,,False,False,False,True,True,False,0
6179,373000,1791,88,9.5,2,Geelong,11,good,False,64,,False,False,True,False,True,False,0
11305,740000,4118,120,17.7,3,Werribee,8,needs TLC,True,41,,False,True,False,False,True,False,0
11633,639000,1511,96,7.7,2,Carlton,18,good,False,11,,False,False,False,True,True,False,0
5533,512000,2761,97,13.7,2,Werribee,8,good,True,52,,False,False,False,False,True,True,0
11344,769000,1947,101,16.4,3,Richmond,16,good,True,27,,False,True,False,False,True,False,0
4510,534000,1696,83,2.0,1,Box Hill,14,new,False,37,,True,,False,,,False,0
9056,436000,3097,87,18.6,2,Geelong,11,needs TLC,False,67,,True,True,False,False,True,False,0
19553,808000,539,86,11.8,2,Carlton,18,good,False,13,,True,True,,True,True,True,0
4047,802000,2386,122,13.7,3,St Kilda,20,good,False,11,,False,True,False,False,True,True,0
13142,477000,1908,100,10.6,2,Sunbury,9,needs TLC,False,48,,False,False,False,False,True,True,0
1281,488000,2480,86,6.2,1,Balwyn,22,needs TLC,False,23,,False,False,False,False,False,True,0
5218,507000,2896,86,16.4,2,Sunbury,9,good,False,53,,True,False,False,False,False,True,0
14760,469000,3293,95,13.8,2,Geelong,11,good,False,64,,True,False,False,False,False,True,1
4922,651000,1836,93,2.8,2,Carlton,18,new,False,48,,True,True,True,False,True,False,0
9876,500000,2323,76,0.5,1,Richmond,16,new,False,5,,True,,False,False,True,True,0
8604,552000,1644,81,2.6,1,Brunswick,12,good,False,5,,False,False,False,False,True,False,0
10819,563000,898,97,9.3,2,Werribee,8,good,False,35,,True,False,True,True,True,True,0
14215,895000,3595,132,6.5,4,Brunswick,12,good,False,10,,True,False,,False,True,True,0
13547,526000,1967,89,8.1,2,Werribee,8,good,False,45,,False,False,False,False,True,True,0
2639,652000,2679,98,5.9,2,St Kilda,20,needs TLC,False,24,,False,,False,False,False,,0
3546,600000,3054,91,14.0,2,Box Hill,14,good,False,23,,False,True,False,True,True,False,0
9667,541000,2812,68,11.1,1,Footscray,10,new,False,26,,False,False,False,True,False,True,0
15358,646000,2399,95,11.0,2,Footscray,10,new,False,8,,True,True,True,False,False,False,0
15257,650000,1545,87,2.5,2,Brunswick,12,good,True,5,,False,False,False,True,True,True,0
5169,771000,2106,109,12.9,3,Richmond,16,good,False,16,,False,False,False,False,True,False,1
9499,579000,3426,99,12.8,3,Sunbury,9,good,False,58,,False,False,False,False,True,True,0
14101,637000,1722,104,12.5,2,Balwyn,22,needs TLC,False,15,,True,False,False,True,True,True,0
6333,898000,3134,128,16.5,4,Richmond,16,good,False,5,,False,True,False,False,False,False,0
